startup;avaliacao;processado;neutro;positivo;negativo;misto
eMotion Studios;Massa demais trabalhar aqui, foi feita uma reforma que ficou ducaralho, buscam sempre por coisas novas e dão espaço para todos participarem. Gente ruim de trabalho não para por aqui, isso gera alguns comentários ruins que no meu entendimento devem ser por dor de cotovelo mesmo (como a maioria dos outros comentários exageradamente ruins que vi por aqui)! A maioria da empresa é constituida por mulheres, inclusive na diretoria e me sinto muito respeitada.;False;;;;
Endeavor;"muita panela, falta funcionário experiente e com vontade de trabalhar. 

a nova direção quer instaurar a ditadura feminista, vamos diversiifcar mais isso aí.

só tem mulher na empresa, faltam mais homens pra gente ter um crush, pq aki todo mundo pega ou já pegou alguns dos caras, então a cota masculina tá pequena e rodada. 

a área de comunicação é devagar, ninguém sabe bem sobre o lugar que eu trabalho quando eu conto, parece que a marca nao existe. não dá pra fazer mais propaganda não? juju melhor pessoa.

o salário é pequeno, mas por ser uma ong e pagar em dia, tá ótimo.

no geral o lugar é bom, mas se os salários aumentassem um pouquinho e o número de homens também seria muy lindo.



";False;;;;
Engage;"Eu nunca tinha trabalhado em startup, vim de uma grande agencia e posso dizer que na agencia eu era muuuito infeliz, e vou listar os motivos:
- Não tinha horario (nunca sabia que horas ia conseguir sair)
- Não tinha banco de horas ou horas extras. As viradas na madruga rendiam no maximo um tapinha nas costas
- Sem reconhecimento profissional.

Atualmente na startup não tenho o que reclamar (eu nao sou o dono, sou contratado CLT). Agora sei que as 18h00 estarei em casa, posso marcar compromissos, estudar, ministrar aulas. Eu saio as cinco do trabalho e ninguem olha feio ou faz aquela piada idiota: ""está desmotivado?"".
A gestão é boa. As pessoas que trabalham comigo são bem alinhadas.
Sinceramente, nao tenho o que reclamar.";False;;;;
Enjoei;Tem um co-founder que fica em cima microgerenciando tudo o que você faz. E nem dá tempo de trabalhar. Foge que é cilada!;False;;;;
Enjoei;Basicamente o que falaram aí em cima: co-founder que faz nanogerenciamento e mesmo que vc dê o sange, continuarão exigindo mais e mais. Atente-se principalmente aos donos (síndrome Steve Jobs 2.0) e ao CTO que só falta para pedir para lambarem o saco de tão arrogante.;False;;;;
Enjoei;A área de produto e engenharia deu baita um salto nos últimos meses. O produto é legal, e o time é muito comprometido. Tem uma pá de devs remotos, mas a galera é bem unida. Temos feito hackatons para desenvolver projetos para a empresa, e a galera tem curtido muito. ;False;;;;
Enjoei;É uma empresa que evoluiu muito nos últimos anos e hoje tem um dos melhores ambientes de trabalho remoto que já conheci. A empresa têm foco, um ambiente de trabalho divertido e que permite crescimento de seus devs. Tivemos fases difíceis no passado onde o trabalho era sempre muito urgente e nada tinha prioridade. Hoje temos times separados com propósitos específicos e com um processo que evita desperdício.;False;;;;
Escale;"Muito bom trabalhar aqui. Estou gostando do time (as pessoas com quem trabalho) e da liderança. Temos metas claras e objetivos e tudo está alinhado com os big rocks da empresa. Várias coisas ainda precisam ser estruturadas, mas a liberdade de ""fazer acontecer"" faz com que todos busquem soluções simples para garantir a entrega das coisas, mesmo sem muitos processos. ";False;;;;
Escale;"Gosto muito de trabalhar aqui, principalmente por conta da cultura da empresa - que é respeitada à risca -, a liberdade para se desenvolver profissionalmente e um ambiente isento de qualquer tipo de preconceito. Ainda precisa melhorar a questão do reconhecimento ao funcionário (plano de carreira mais nítido, por exemplo) e ainda peca no quesito ""benefícios"" (aqui é só o salário seco + VT + VR. Apenas). No entanto, não há como negar os aprendizados aqui adquiridos.";False;;;;
Evino;O ambiente é bem enriquecedor, daqueles que você sabe que tem pessoas melhores que você ao seu redor e por isso está aprendendo. A empresa poderia ser menos burocrática em reconhecimento, e deveria prestar mais atenção antes de perder talentos importantes, mas no geral dá muita autonomia de ação e proporciona crescimentos verticais e horizontais.;False;;;;
Expa;O ambiente é agradabilíssimo e ali valoriza meritocracia. Se você quer aprender a construir startups do zero, ali é o seu lugar. Os partners são excepcionais, lacradores e são guerreiros. O Vítor Lourenço (o partner brasileiro) é o Paul Rand da empresa. Esse sim está fazendo a diferença. Ele é a prova viva de que não foi preciso fazer curso superior para se dar bem. Conseguiu tudo por mérito próprio e sem mimimi (o que falta hoje em dia).;False;;;;
Expa;O @VL (partner) é autoridade dentro da empresa! Manda quem pode e obedece quem tem juízo!;False;;;;
FalaFreud;Honestamente entrar nessa empresa foi uma boa escolha. A experiência foi horrível não me leve a mal, mas eu aprendi muito sobre confiança. A plataforma permite que você meio que faça os seus horários, e isso é bom, a interação com os clientes é legal e realmente você ganha pelo seu esforço. Mas os bastidores não são tão bonitos, o cadastro é desnecessariamente moroso, e a ética do serviço é realmente questionável. Além disso, li relatos de VÁRIOS clientes que foram realmente lesados pela empresa, que age de forma extremamente antiética e mesquinha na hora do pagamento da assinatura. A empresa usa os termos de serviço (que honestamente ninguém lê mesmo) pra impedir o estorno de pagamentos realizados após o cancelamento. Ou seja, a pessoa cancela o serviço, é cobrada e tem o pedido de devolução negado. Conversei com várias pessoas e todas passaram pela mesma situação, e após isso decidi me desligar da empresa. A ideia da startup é sensacional algo que tem meu apoio completo, mas eu me recuso a trabalhar para um empreendedor que não vê a satisfação do cliente em primeiro lugar.;False;;;;
FazInova (Escola da BelPesce);Poderia ser muito legal e é o que vendem, mas ninguém aguenta a bel. Parece que estamos trabalhando no quintal da casa dela e ela é a rainha do mundo. Falta profissionalismo até mesmo quando ela se paga de super empreendedora que no fim das contas NÃO REALIZOU NADA. De fato aquele youtuber que escancarou a carreira dela TINHA TODA A RAZÃO DO MUNDO.;False;;;;
FazInova (Escola da BelPesce);A especialidade da FazInova, tal qual a de sua dona (Bel) é vender o que não existe. A escola é vendida como um filme da Disney, um lugar em que você terá prazer de trabalhar e principalmente, vai ter orgulho de mudar a vida das pessoas tocadas pelo seu trabalho. De fato, minha vida mudou muito depois de trabalhar lá (principalmente depois de toda a polêmica), pois nunca mais quis trabalhar em outra Startup e muito menos me aproximar de qualquer coisa que envolva Bel Pesce e/ou outros empreendedores de palco. Hoje a empresa é basicamente tocada pela família da Bel e pelos pouquíssimos funcionários que restaram por lá (lê-se puxa-sacos ou pessoas que infelizmente, não arrumaram outra coisa). FUJAM.;False;;;;
FazInova (Escola da BelPesce);"Fico chateada com o rumo que as coisas na empresa tomaram.  Fui contratada pela Isabel para trabalhar no Zebeleo e hoje trabalho na Faz Inova. 
Toda semana tenho que participar de longas e chatas reuniões que ela, o namorado dela (aquele peão de Barreto) e o Ceo da Singu fazem";False;;;;
Fishing Stories;Empresa séria com ótimo ambiente de trabalho, proporcionando aos colaboradores grandes experiências e recompensas. Recomendo!;False;;;;
Followmeto;"Fujam para as colinas (ou das colinas, nesse caso). O CEO é um egocêntrico mimado que chama todo mundo de ""sócio na ideia"" quando quer sugestões  (leia-se explorar intelectualmente para ajudá-lo a prospectar clientes e depois dizer que a idéia foi dele) e de chão de fábrica quando não respondemos em 10 segundos as centenas de áudios inúteis de 20 minutos que ele manda todos os dias. Fora isso e o assédio moral, trabalhar aqui é até legal, pelo menos é home office.";False;;;;
Followmeto;"Assédio moral, machismo e acúmulo de funções é a rotina por aqui. O sócio principal (na verdade, o dono de tudo, já que a outra sócia é a esposa e não toma decisão alguma sem a aprovação dele) tem o ego do tamanho do mundo, típico empreendedor de LinkedIn que manda mensagens e áudios o dia todo via grupo de WhatsApp da empresa (alguns de até 20 minutos) e dá um chilique se ninguém responder aplaudindo suas fantásticas ideias ou concordando com a sua indignação com qualquer coisa.

Não existe o menor respeito a qualquer lei trabalhista afinal ""não somos funcionários, somos sócios na ideia"", somos empresas (MEI) prestando serviço para outra empresa. Mas no dia a dia exigem disponibilidade total das 8h as 19h, deixam bem clara a hierarquia, cobram a participação direta de todos em decisões estratégicas da empresa (sem aceitar nenhuma crítica às ""sugestões"" dadas pelo dono) e, se algum cliente deixa de pagar, nós também não recebemos pelos serviços já prestados.

A única vantagem de trabalhar aqui é trabalhar remoto, em home-office.";False;;;;
Followmeto;Trabalhar aqui é muito bom, o que estraga é o CEO imaturo que vive mendigando reconhecimento e atenção. ;False;;;;
Gama Academy;"Trabalho na Engana academy há 6 meses e me sinto um lixo! 
Tudo que eu imaginava sobre educação e dar um sentido na vida das pessoas é em vão! 
A engana academy é aliada de todas estas startups do mau, e fazem uma lavagem cerebral pra que os jovens achem “normal” trabalhar por horas a fio, fazer do trabalho sua vida, e da sua vida o trabalho! 
Desapontada!!!

Tirando isto, amo o CEO, ele é muito engraçado :)";False;;;;
GeekHunter;"Pontos positivos: conexão entre áreas é mais fácil por ser uma empresa pequena, além do aprendizado ser constante.

Pontos negativos: pouco investimento em qualidade de vida para os funcionários, ambiente com alta pressão, pouco suporte e investimento financeiro. Os donos são muito imaturos em gestão de pessoas, pois possuem pouca inteligência emocional para dar feedbacks e liderar pessoas.
Não recomendo esta empresa no estágio atual para se trabalhar caso você seja um profissional de mercado que busca mais liberdade em desempenhar suas funções e espere uma gestão mais madura e que seja orientada a resultados.";False;;;;
